global_id,name,raw_key,embedding_000,embedding_001,embedding_002,embedding_003,embedding_004,embedding_005,embedding_006,embedding_007,embedding_008,embedding_009,embedding_010,embedding_011,embedding_012,embedding_013,embedding_014,embedding_015,embedding_016,embedding_017,embedding_018,embedding_019,embedding_020,embedding_021,embedding_022,embedding_023,embedding_024,embedding_025,embedding_026,embedding_027,embedding_028,embedding_029,embedding_030,embedding_031,embedding_032,embedding_033,embedding_034,embedding_035,embedding_036,embedding_037,embedding_038,embedding_039,embedding_040,embedding_041,embedding_042,embedding_043,embedding_044,embedding_045,embedding_046,embedding_047,embedding_048,embedding_049,embedding_050,embedding_051,embedding_052,embedding_053,embedding_054,embedding_055,embedding_056,embedding_057,embedding_058,embedding_059,embedding_060,embedding_061,embedding_062,embedding_063
147,Gintama,anime_918,-0.966882,0.78095,-0.303411,-0.686592,0.441873,1.025051,0.655971,0.58707,-0.549283,-0.089822,-0.132407,-0.946078,-0.428757,1.023672,0.048237,-1.293824,-0.587646,0.363961,-0.473325,-1.069385,1.168638,0.116736,0.741786,-0.012253,0.760401,-1.632054,-0.126453,1.654925,-1.940789,0.860755,-0.904711,-0.134826,0.1944,-0.416424,0.831187,0.464343,0.520858,0.53206,0.057495,-0.445208,1.537785,0.05129,0.917598,1.204626,0.757571,0.419211,0.23729,-0.301393,-0.524665,1.216472,1.058015,-0.220644,1.41336,-1.432041,0.796247,-0.111411,-0.540743,-1.067806,1.759883,0.273061,0.272213,0.653366,-1.253222,0.559334
148,Mahouka Koukou no Rettousei,anime_20785,-0.427152,0.443356,0.437991,-0.52129,0.245391,0.37848,0.220438,0.449218,-0.975555,0.601581,-0.522909,-0.550006,-1.228186,0.430028,-0.119355,-0.479062,-0.803512,0.225709,1.173776,-0.847572,0.446963,-0.4588,0.431685,-0.066988,0.138785,-0.582569,0.357629,1.402307,-1.228012,1.442577,-0.073531,-0.406921,0.040655,0.378152,0.978527,0.579551,0.933764,1.90308,-0.502566,-0.288458,1.346424,-0.194449,0.686028,0.891594,0.34957,-0.371308,0.58885,-0.182329,-0.798656,0.266945,-0.567749,-0.886477,0.61139,-1.245763,0.087556,0.082341,-0.270495,-0.931352,1.38932,-0.168639,0.084005,0.218187,-1.016065,1.248889
149,Sword Art Online: Alicization,anime_36474,-0.437527,0.632992,0.395699,-0.482759,0.300005,0.407008,0.378682,0.262145,-1.037411,0.735039,-0.486937,-0.614009,-1.131693,0.422451,-0.138118,-0.868586,-0.72529,0.421189,1.250097,-0.730478,0.474459,-0.365377,0.504,-0.131843,0.007732,-0.646661,0.221777,1.574934,-1.087412,1.344846,-0.148217,-0.335471,0.076191,0.665599,1.067627,0.550039,0.927485,1.77388,-0.520046,-0.369697,1.317413,-0.290295,0.679776,1.218105,0.332228,-0.410348,0.492677,-0.15789,-0.806361,0.180418,-0.359589,-1.171406,0.910519,-0.98566,0.105387,0.126784,-0.251434,-0.846436,1.57726,-0.314626,0.092366,0.324557,-1.138253,1.232881
150,Dragon Ball,anime_223,-1.016882,0.90663,-0.278259,-0.609963,0.453046,0.950302,0.63525,0.614633,-0.619959,0.061413,0.075517,-0.991875,-0.412937,1.093438,0.096962,-1.360276,-0.370046,0.418595,-0.222597,-1.119393,1.100555,0.082309,0.81505,-0.105304,0.712702,-1.518461,-0.233823,1.614028,-1.861936,1.036082,-0.770147,-0.116811,0.26032,-0.333807,0.833749,0.293897,0.42175,0.474021,0.085359,-0.576134,1.523835,0.13441,0.91601,1.247453,0.673032,0.273047,0.189247,-0.253736,-0.673074,1.123895,1.146669,-0.289607,1.395203,-1.390069,0.877768,-0.140803,-0.648075,-1.003773,1.748792,0.140876,0.35591,0.596373,-1.289628,0.609951
151,ReLIFE,anime_30015,-0.39884,0.794528,-0.357005,-0.094628,-0.26298,0.704484,0.357109,0.864286,-0.445033,1.086603,-0.862443,-0.776047,-1.298082,0.312442,-0.621421,-1.319707,-0.262397,-0.288483,0.274111,-1.058686,0.5885,-0.353636,0.753127,0.052428,0.260446,-0.657481,0.287164,1.796934,-1.0666,1.166637,-0.234899,-0.598587,-0.653023,0.337639,0.195332,0.7741,0.578885,1.380605,-0.328704,-0.043075,0.855835,-0.361414,0.52273,0.51738,-0.012247,-0.263637,0.089094,-0.201494,-1.016222,0.774619,0.386643,-0.450102,0.727616,-1.287294,0.098526,0.105805,0.09876,-1.544011,1.537477,0.225264,-0.315626,0.036822,-1.011865,0.836918
152,Golden Time,anime_17895,-0.423979,0.501069,0.359076,-0.461077,0.073503,0.397445,0.279183,0.175817,-0.897784,0.707945,-0.652475,-0.475097,-1.223559,0.520156,-0.211622,-0.655052,-0.889171,0.182238,1.258986,-0.788587,0.324692,-0.383238,0.319686,-0.304778,0.077009,-0.597389,0.289749,1.465587,-1.025716,1.363491,-0.212502,-0.346204,0.191691,0.471617,0.792221,0.712675,0.862083,1.698435,-0.62398,-0.420916,1.37084,-0.196551,0.649252,1.082455,0.302231,-0.314561,0.428355,-0.0856,-0.617568,0.173512,-0.615859,-0.925829,0.603577,-1.279344,0.074091,0.158152,-0.525921,-0.851047,1.344263,-0.16855,0.263731,0.030318,-0.80231,1.339193
153,Overlord II,anime_35073,-0.476725,0.63434,0.252373,-0.561453,0.210767,0.509067,0.251034,0.365397,-1.198099,0.894913,-0.456993,-0.767402,-1.029864,0.413389,-0.281512,-0.815301,-0.689689,0.456223,1.217185,-0.839416,0.456528,-0.334631,0.492093,-0.056774,0.125004,-0.590093,0.148869,1.492593,-1.196283,1.352862,-0.27747,-0.321762,-0.083093,0.742183,1.032826,0.51691,0.816744,1.772436,-0.536261,-0.164094,1.385051,-0.292503,0.746833,1.217383,0.258052,-0.348156,0.424857,-0.190689,-0.913442,0.239604,-0.180417,-1.00667,0.840297,-1.127127,0.208475,0.308665,-0.337191,-0.880452,1.657361,-0.261701,0.105729,0.306503,-1.200887,1.145341
154,K-On!,anime_5680,-0.440778,0.634154,-0.635063,0.001471,-0.035491,1.272048,0.859589,0.750388,-0.371687,1.219075,-0.745088,-1.005961,-0.511374,0.404916,-0.750538,-1.455148,0.069869,0.396752,-0.399228,-1.373962,0.311215,-0.374004,0.427504,0.122169,0.580402,-0.565821,-0.043036,1.221096,-0.801299,1.197077,-0.193295,-0.455188,-0.817088,-0.002083,0.826107,0.743698,0.505372,1.864348,-0.173738,-0.244823,0.564351,-0.488722,0.64154,-0.009809,0.115499,-0.24055,0.110959,0.258063,-0.830769,0.605803,0.450779,-0.088165,0.946603,-1.008221,-0.259736,0.281121,0.675983,-1.19902,2.209039,0.207311,-0.648882,0.203747,-0.766228,1.369936
155,Tenki no Ko,anime_38826,-0.610741,0.340063,-0.252657,-0.096739,-0.421717,0.661249,0.170607,0.761757,-0.937244,0.664975,-0.874467,-0.730326,-0.708827,0.149098,-0.682703,-0.652767,-0.633148,-0.156549,0.108266,-0.949197,0.870738,-0.667334,0.227346,-0.306988,0.647571,-0.659711,0.128306,1.440317,-0.757995,1.420019,-0.44485,-0.299435,0.027008,0.486267,0.618735,0.633438,0.553015,1.438799,-0.991835,-0.435135,1.468117,-0.127045,0.402062,0.448915,0.332062,-0.225954,0.491107,-0.143057,-0.101185,0.702607,0.210991,-0.754276,0.775706,-1.870598,0.2391,0.752357,-0.142108,-0.632592,1.559785,0.219877,0.0153,-0.239205,-0.874227,0.78205
156,Spy x Family Part 2,anime_50602,-0.944406,0.850646,-0.295996,-0.693537,0.446616,0.950066,0.74246,0.524968,-0.596007,-0.08493,0.023143,-1.010283,-0.375433,0.975438,0.076388,-1.271588,-0.499778,0.344682,-0.323518,-1.202043,1.024052,0.099751,0.800258,-0.085179,0.736216,-1.687163,-0.160778,1.587189,-1.86601,1.030324,-0.945867,-0.146974,0.140148,-0.408937,0.846532,0.453826,0.414708,0.452394,0.135283,-0.499324,1.419986,0.006,0.818303,1.128409,0.724685,0.492104,0.037856,-0.232919,-0.551981,1.18469,1.107988,-0.220696,1.485064,-1.558221,0.926795,-0.223889,-0.471162,-1.022942,1.946438,0.221208,0.356544,0.673552,-1.322908,0.678771
157,Magi: The Labyrinth of Magic,anime_14513,-1.134014,0.894203,-0.230795,-0.669839,0.494122,0.820853,0.545778,0.874527,-0.715211,0.028017,0.162072,-0.973116,-0.448938,1.254703,0.009116,-1.45828,-0.393937,0.652367,-0.196654,-1.017888,1.185486,-0.097715,0.716602,0.082426,0.649096,-1.424867,-0.108443,1.629861,-2.031485,1.192625,-0.698701,0.03519,0.113293,-0.265966,0.774644,0.203236,0.619599,0.663735,0.010941,-0.727013,1.496897,0.101935,1.019578,1.366531,0.363374,0.358368,0.228924,-0.51009,-0.704681,1.094507,1.013583,-0.581483,1.587044,-1.132027,0.782409,-0.23307,-0.474828,-1.059288,1.969326,0.1465,0.17931,0.788794,-1.32979,0.600914
158,Date A Live,anime_15583,-0.418973,0.438771,0.208476,-0.448178,0.045786,0.473532,0.338464,0.368019,-1.098421,0.795011,-0.636914,-0.786505,-0.969012,0.250469,-0.08767,-0.573725,-0.766275,0.050579,1.077335,-0.914842,0.349634,-0.325003,0.602897,-0.136148,0.182812,-0.721037,0.191837,1.545549,-1.166743,1.249413,-0.15571,-0.574299,-0.017902,0.337717,0.99005,0.586386,0.869819,1.741793,-0.59886,-0.00962,1.254423,-0.092381,0.610827,1.027236,0.533583,-0.34451,0.578918,0.062903,-0.870212,0.42371,-0.262774,-0.66644,0.630025,-1.228357,0.20322,0.276572,-0.410788,-0.821041,1.30796,-0.145095,0.213669,0.134278,-1.12036,1.0514
159,Ore dake Level Up na Ken,anime_52299,-0.52573,0.862569,-0.176091,-0.291683,-0.172131,0.48464,0.20553,0.787324,-0.554573,1.030078,-0.7469,-0.483425,-1.186644,0.332803,-0.59305,-1.427182,-0.612458,0.194628,0.7463,-0.907688,0.671342,-0.364509,0.618854,0.273532,0.2888,-0.494012,0.133363,1.757252,-1.015683,1.176604,-0.432683,-0.480314,-0.660266,0.753145,0.311331,0.573832,0.543727,1.266944,-0.20662,0.099512,0.975622,-0.489573,0.742823,0.851372,-0.042415,-0.322941,-0.14774,-0.494032,-1.055374,0.511399,0.664899,-0.835123,0.816974,-1.024696,0.261614,0.124323,0.015151,-1.489845,1.938726,-0.159404,-0.204749,0.328303,-1.068265,0.795616
160,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,anime_45576,-0.495593,0.55946,0.115566,-0.495719,-0.049808,0.591246,0.400566,0.178298,-1.15989,1.087713,-0.598634,-0.716397,-0.921341,0.283272,-0.269893,-0.831744,-0.699102,0.197769,1.155631,-0.926167,0.350303,-0.192737,0.547426,-0.152841,0.27521,-0.51769,0.062141,1.61516,-1.077432,1.164804,-0.416788,-0.440654,0.024975,0.503887,1.083407,0.544919,0.753976,1.572869,-0.610212,-0.058021,1.319682,-0.221106,0.714198,1.227114,0.450584,-0.393546,0.480533,-0.056241,-0.863032,0.401973,-0.078176,-0.735655,0.562178,-1.249634,0.345151,0.466602,-0.574512,-0.641455,1.398794,-0.125478,0.365819,0.034806,-1.140414,1.037357
161,Kimi no Suizou wo Tabetai,anime_36098,-0.095961,0.482844,-0.043867,0.134439,-0.391068,0.940165,0.432324,0.821697,-0.847076,1.056382,-0.55007,-1.200923,-1.232533,0.065232,-0.497121,-1.427886,-0.566385,-0.283026,0.812004,-0.661929,0.385249,-0.041282,0.701191,0.093254,0.515919,-0.843177,-0.336015,1.511976,-1.036284,1.120849,-0.349145,0.105042,-0.083898,0.064964,0.635766,0.333825,0.232117,1.342274,-0.648376,-0.393815,1.474642,-0.450637,0.202688,0.676008,-0.465399,-0.328705,0.494253,-0.041698,-0.847704,1.042219,0.831158,-0.89983,0.556365,-1.280607,0.049795,0.632708,0.264296,-1.071675,1.925469,0.287599,0.049825,-0.357823,-1.178263,0.943318
162,Black Lagoon,anime_889,-1.036662,0.538743,-0.156401,-0.372645,0.074301,0.457053,0.967044,0.658368,-0.497868,0.649805,-0.237779,-0.909625,-0.472477,0.943234,-0.10788,-1.948989,-0.244093,0.886189,-0.051878,-0.726568,0.67826,0.003794,1.172192,-0.173015,0.908545,-1.47659,0.177404,1.439433,-1.700152,1.182935,-0.881981,-0.019351,-0.481325,-0.600225,0.410955,0.771366,1.103622,1.208491,0.361907,-0.394544,1.530075,-0.443219,1.197321,1.197384,0.103088,0.900027,-0.235259,-0.391829,-1.007537,0.860355,1.000162,-1.185457,1.938142,-1.274951,0.125886,-0.094987,0.101826,-1.404376,1.992469,0.545836,-0.601307,0.449241,-0.91896,1.368531
163,Tensei shitara Slime Datta Ken 2nd Season,anime_39551,-1.012076,0.807293,-0.288612,-0.716089,0.457388,1.02614,0.580651,0.626171,-0.594466,0.070427,0.054913,-1.038874,-0.407113,1.069137,-0.002605,-1.191976,-0.379754,0.346518,-0.229287,-1.14681,1.069737,0.015825,0.826555,-0.01924,0.847698,-1.482887,-0.186071,1.545799,-1.980841,1.015917,-0.815488,-0.130521,0.165571,-0.420327,0.862798,0.314924,0.50334,0.632589,0.074009,-0.670259,1.484759,0.080401,0.904583,1.290397,0.663566,0.347165,0.205154,-0.339112,-0.632422,1.223613,1.058194,-0.239904,1.350458,-1.460938,0.838728,-0.131928,-0.577627,-1.001123,1.727416,0.196105,0.393513,0.502587,-1.28791,0.676913
164,Kaguya-sama wa Kokurasetai: Ultra Romantic,anime_43608,-1.086034,0.606799,-0.183415,-0.214136,-0.061528,0.590583,0.938856,0.849071,-0.253603,0.594468,-0.220032,-0.739784,-0.615854,0.808308,0.00119,-1.93898,-0.002545,0.644799,-0.278906,-0.897278,0.788399,-0.144363,1.254932,-0.170102,0.907703,-1.329004,0.162252,1.167644,-1.627421,1.165472,-0.704614,-0.128945,-0.475732,-0.805387,0.419556,0.751459,0.821853,1.247671,0.401213,-0.648105,1.535535,-0.496484,1.179267,0.754705,0.019117,0.75777,-0.085129,-0.48033,-1.130672,0.897856,0.80614,-0.864716,1.63158,-1.464867,0.355649,-0.338508,0.075224,-1.360529,1.788313,0.769482,-0.729876,0.698448,-0.820225,1.222284
165,Kimetsu no Yaiba: Katanakaji no Sato-hen,anime_51019,-1.062559,0.780435,-0.280266,-0.783797,0.556006,0.840921,0.497299,0.723026,-0.534026,0.004248,-0.09347,-1.002678,-0.435783,1.08888,-0.006752,-1.243993,-0.733856,0.339757,-0.405915,-0.977477,1.101569,0.006496,0.777404,-0.054793,0.863113,-1.759287,-0.023101,1.787032,-2.002748,1.102376,-0.80733,-0.097967,0.187879,-0.439813,0.649458,0.436714,0.44441,0.741598,-0.063904,-0.459249,1.461998,0.114006,0.785177,1.236062,0.755137,0.491328,0.238903,-0.338351,-0.406658,1.238106,1.094725,-0.337657,1.427056,-1.442087,0.730151,-0.057394,-0.582323,-1.201793,1.76544,0.250854,0.400242,0.610023,-1.274385,0.562747
166,Prison School,anime_30240,-1.125809,0.568297,-0.130155,-0.311114,0.027066,0.769438,0.785937,0.764335,-0.370139,0.601998,-0.306535,-0.578952,-0.466932,0.81121,-0.101493,-1.695613,-0.193689,0.793441,-0.200873,-0.94084,0.856809,-0.112065,1.031543,-0.217209,0.910213,-1.306441,0.289712,1.269516,-1.696682,1.254778,-0.773761,0.010208,-0.387393,-0.752287,0.551872,0.603747,0.91664,1.091436,0.435074,-0.507256,1.496607,-0.50259,1.266084,0.807231,0.177858,0.70219,-0.146434,-0.525378,-1.061694,0.864417,0.746082,-0.795116,1.50277,-1.333089,0.401363,-0.27005,-0.046783,-1.139226,1.927791,0.814067,-0.624872,0.564989,-0.864736,1.171621
167,Wotaku ni Koi wa Muzukashii,anime_35968,-0.48563,0.93618,-0.288158,-0.230779,-0.31986,0.477143,0.176105,0.682809,-0.38836,0.976909,-0.875856,-0.469399,-1.279735,0.162998,-0.670846,-1.467271,-0.558783,-0.118212,0.67626,-0.884283,0.657333,-0.375825,0.611544,0.303793,0.57455,-0.381148,0.00125,1.557232,-0.739218,0.981067,-0.544466,-0.553239,-0.579657,0.731246,0.277664,0.866481,0.380925,1.270104,-0.244161,-0.064663,1.086304,-0.376032,0.715071,0.805233,0.028275,-0.353356,-0.223465,-0.372124,-0.847169,0.396007,0.759143,-0.79579,0.764543,-1.345012,0.389713,0.105199,-0.017081,-1.536713,1.801908,-0.137559,-0.066174,0.323108,-0.863394,0.866901
168,"Kanojo, Okarishimasu",anime_40839,-0.988428,0.746382,-0.332637,-0.509709,0.258445,0.906637,0.686412,0.545497,-0.445199,-0.026279,-0.110677,-0.8816,-0.339187,0.957498,-0.008463,-1.303144,-0.40272,0.326125,-0.259988,-1.197698,0.955821,-0.108253,0.658012,-0.235057,0.773884,-1.481675,-0.236864,1.537309,-1.712384,1.000296,-0.825053,-0.137342,0.225112,-0.268055,0.655357,0.500791,0.429111,0.464342,-0.050016,-0.707258,1.607235,0.180206,0.833524,1.265776,0.714211,0.309468,0.12023,-0.237638,-0.44015,1.11639,1.030069,-0.269814,1.427251,-1.493385,0.913574,-0.167056,-0.65588,-0.90501,1.664453,0.174985,0.517761,0.58986,-1.069457,0.566324
169,Fairy Tail (2014),anime_22043,-1.094926,0.889726,-0.23722,-0.704598,0.484948,0.838621,0.568155,0.825872,-0.77429,0.069783,0.15426,-1.063933,-0.425487,1.206074,0.060452,-1.363904,-0.384497,0.584153,-0.171378,-1.066031,1.178291,-0.007715,0.786761,0.02222,0.61646,-1.497253,-0.137625,1.67187,-2.02251,1.145742,-0.659032,-0.004514,0.164109,-0.355108,0.834582,0.146251,0.612723,0.597547,0.022645,-0.646288,1.503674,0.145476,0.994857,1.36324,0.495286,0.335998,0.244627,-0.422557,-0.767052,1.131725,1.098724,-0.458514,1.531098,-1.185387,0.770402,-0.148975,-0.568694,-1.028312,1.884825,0.110368,0.243236,0.699316,-1.346929,0.572882
170,Kimi ni Todoke,anime_6045,-0.276168,0.326875,-0.180828,-0.038522,0.139034,0.74239,1.086531,0.786744,0.323346,0.828092,-0.073733,-1.113672,-0.661738,1.22106,-0.307661,-2.136134,-0.038641,0.429206,-0.283881,-1.017201,0.894273,0.246796,0.820221,-0.381061,0.370698,-1.341556,-0.254614,1.846889,-1.928059,1.839394,-0.467306,-0.70187,-0.374771,-0.026098,0.053327,0.631506,1.485664,1.284905,0.5766,-0.495449,1.524622,-0.275356,0.758083,0.901104,-0.036335,0.168085,-0.33158,-0.100784,-0.672505,1.288886,-0.096336,-0.491309,1.999836,-1.098966,-0.265187,-0.616742,0.21931,-0.910374,1.38127,0.717532,-0.742423,0.157302,-1.108004,1.183922
171,Kami no Tou,anime_40221,-0.402284,0.918341,-0.2879,-0.258674,-0.12919,0.744871,0.34638,0.681936,-0.730314,1.273294,-0.772578,-0.841004,-1.072165,0.421425,-0.519633,-1.347563,-0.365772,-0.101062,0.568315,-1.141075,0.765463,-0.233193,0.708709,0.170953,0.381175,-0.731643,-0.006697,1.804049,-0.986211,1.195532,-0.300436,-0.682146,-0.607235,0.497986,0.446697,0.741865,0.646039,1.236753,-0.344614,0.191858,0.74954,-0.371108,0.662656,0.949958,0.164423,-0.303969,-0.092207,-0.075842,-1.077812,0.768907,0.715754,-0.624828,0.859802,-1.085174,0.172803,0.27168,-0.050901,-1.525504,1.735384,-0.120148,-0.246748,-0.09067,-1.151478,0.883984
172,5-toubun no Hanayome,anime_38101,-0.984481,0.729922,-0.299536,-0.592295,0.30262,0.924845,0.711852,0.657308,-0.429041,0.026101,-0.127794,-0.951142,-0.471448,0.884959,0.043674,-1.241678,-0.367022,0.27853,-0.32855,-1.181681,1.059601,0.002004,0.829003,-0.207923,0.798594,-1.459185,-0.196607,1.602628,-1.766158,0.968903,-0.733323,-0.183443,0.261109,-0.493589,0.736687,0.371759,0.360538,0.532601,-0.032372,-0.740773,1.594992,0.117524,0.823416,1.143066,0.752638,0.316249,0.295533,-0.298477,-0.600017,1.154995,1.050825,-0.230593,1.319263,-1.571909,0.869702,-0.111434,-0.609534,-0.941231,1.544683,0.247685,0.488159,0.585678,-1.168326,0.551739
173,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,anime_42203,-0.380467,0.544035,0.255405,-0.479606,0.026532,0.668185,0.329003,0.278941,-1.121956,0.893325,-0.612646,-0.567435,-1.059749,0.41174,-0.308499,-0.596129,-0.735221,0.150332,1.043706,-0.877621,0.417166,-0.212373,0.469858,-0.119427,0.295122,-0.619529,0.275552,1.50144,-1.232297,1.238331,-0.267272,-0.381777,0.062141,0.454356,1.066276,0.556305,0.80637,1.781497,-0.535511,-0.105814,1.224053,-0.174397,0.680455,1.027876,0.453306,-0.442405,0.523125,-0.186578,-0.810633,0.45849,-0.298241,-0.837552,0.556254,-1.309815,0.242828,0.33977,-0.428539,-0.644972,1.42822,-0.199411,0.192287,0.090883,-1.044927,1.098242
174,Haikyuu!! To the Top,anime_38883,-1.044347,0.691517,-0.249499,-0.716438,0.573167,0.893307,0.79939,0.771757,-0.473146,-0.114429,-0.112945,-0.903433,-0.624359,1.077286,-0.028426,-1.392466,-0.550799,0.551962,-0.513034,-1.001665,1.062417,0.072094,0.826987,-0.028117,0.803071,-1.39968,-0.113225,1.658803,-1.965246,0.872427,-0.821346,-0.080504,0.123016,-0.556661,0.762956,0.255606,0.26427,0.75184,0.031895,-0.828223,1.568211,0.050664,0.920443,1.042834,0.491056,0.444397,0.285642,-0.490479,-0.718857,1.185432,0.944708,-0.299686,1.381099,-1.475625,0.682922,-0.014605,-0.396432,-1.015641,1.730971,0.22502,0.20271,0.611907,-1.23527,0.663082
175,Shokugeki no Souma: San no Sara,anime_35788,-1.122349,0.753125,-0.348384,-0.634267,0.35177,0.929131,0.782443,0.847268,-0.39228,0.085687,-0.206018,-0.747338,-0.656763,1.040352,-0.054666,-1.307436,-0.596001,0.474403,-0.450574,-1.000499,1.058019,-0.146889,0.670271,-0.042262,0.799884,-1.334925,-0.095098,1.620267,-1.952932,1.007109,-0.816781,-0.098996,0.254809,-0.375341,0.546573,0.439801,0.465222,0.629318,-0.027843,-0.810765,1.472278,-0.056334,0.937578,1.078018,0.592491,0.33657,0.162728,-0.474788,-0.502618,1.022883,0.879383,-0.398115,1.25634,-1.325747,0.861882,-0.203273,-0.433124,-0.882916,1.779973,0.383723,0.330335,0.608066,-1.290221,0.608079
176,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",anime_32,-0.622801,0.489555,-0.10384,-0.262122,-0.201976,0.461726,0.236475,0.993288,-0.789618,0.440556,-0.794047,-0.940265,-0.81862,0.247042,-0.720645,-0.560266,-0.559282,0.061514,0.229129,-0.832591,1.109134,-0.498536,0.287186,-0.117881,0.591946,-0.511919,-0.114448,1.065773,-0.63269,1.281272,-0.562629,-0.416806,0.022411,0.467098,0.430026,0.56432,0.619424,1.3115,-0.778145,-0.421011,1.504474,-0.474194,0.555532,0.21309,0.114693,-0.327007,0.368645,-0.201284,-0.2903,0.765794,0.309399,-1.048046,0.65946,-1.779211,0.206892,0.660641,-0.075265,-0.213087,1.312942,0.095156,-0.286145,0.06347,-0.866745,1.122251
177,Youjo Senki,anime_32615,-0.389638,0.473692,0.116942,-0.59504,0.016712,0.493982,0.259942,0.180708,-1.166325,0.916169,-0.65996,-0.866359,-0.848239,0.263295,-0.216481,-0.712564,-0.734022,0.110574,1.20013,-0.803331,0.32123,-0.164216,0.675665,-0.038111,0.301379,-0.629924,0.036493,1.577088,-1.252566,1.119326,-0.400057,-0.539086,-0.061147,0.491618,1.103087,0.613198,0.834361,1.689624,-0.500914,-0.029955,1.307061,-0.177067,0.63832,1.302777,0.448858,-0.270994,0.532786,0.090248,-0.793926,0.378072,-0.039484,-0.675869,0.735139,-1.306084,0.249381,0.393692,-0.475134,-0.873999,1.374308,-0.17979,0.329839,0.075893,-1.206299,1.187945
178,Rakudai Kishi no Cavalry,anime_30296,-0.463801,0.463729,0.229529,-0.409349,0.019878,0.500822,0.248972,0.383457,-1.037121,0.672682,-0.637416,-0.67675,-0.999585,0.270155,-0.186269,-0.479452,-0.690351,0.077889,1.081871,-0.914975,0.352232,-0.34836,0.499024,-0.117913,0.14541,-0.668437,0.320342,1.474785,-1.219686,1.30219,-0.168385,-0.434914,-0.011016,0.30264,0.997453,0.515187,0.801762,1.711443,-0.535911,-0.093893,1.267984,-0.037716,0.662108,0.83141,0.523062,-0.319553,0.531055,0.04383,-0.859693,0.36133,-0.371713,-0.572468,0.512887,-1.277851,0.226223,0.262676,-0.376864,-0.729722,1.436072,-0.088462,0.227643,0.189301,-1.087942,1.036443
179,[Oshi no Ko],anime_52034,-1.123008,0.296067,-0.30421,-0.326735,-0.124955,0.807971,1.095514,0.571936,-0.623722,0.862145,-0.40004,-0.913058,-0.389407,0.983732,-0.087927,-2.088179,-0.237435,0.596482,-0.345681,-0.864888,0.627842,-0.057358,1.197004,-0.161615,0.906943,-1.340465,0.091678,1.522642,-1.539647,1.018332,-0.818198,-0.159072,-0.323475,-0.846151,0.547888,0.76746,1.06586,1.264525,0.21343,-0.352374,1.475496,-0.741103,1.084357,1.082889,0.31885,0.757512,-0.028518,-0.482007,-1.021361,1.230159,0.919225,-1.066496,1.678534,-1.293694,0.327261,-0.0181,-0.156667,-1.351597,1.684374,0.783963,-0.537403,0.163092,-0.944908,1.345452
180,Cyberpunk: Edgerunners,anime_42310,-0.460634,0.373322,-0.239504,-0.410704,0.275319,0.997124,0.001986,0.626134,-0.515497,0.77149,-0.467975,-1.204076,-0.683646,0.113282,-0.740375,-1.121282,-0.660615,0.327476,0.455078,-0.992993,1.243259,0.490563,0.337358,0.45975,0.784357,-0.847757,-0.258715,1.946308,-1.308708,1.217336,-0.941296,-0.256939,-0.076819,-0.049422,0.155342,0.412818,0.251148,0.994615,-0.029695,-0.482697,0.565591,-0.646519,0.609167,1.11378,-0.14589,-0.205093,0.095238,0.427261,-0.454062,0.797625,1.251622,-0.599249,0.849544,-0.756183,-0.279265,0.92308,0.235696,-0.927539,1.847228,-0.572383,0.549846,0.03976,-0.939221,1.774988
181,Plastic Memories,anime_27775,-0.562614,0.309466,-0.249132,-0.233585,-0.583398,0.513849,0.236569,0.929175,-0.926125,0.603783,-0.747918,-0.773552,-0.936846,0.048888,-0.664633,-0.699547,-0.815775,-0.038516,0.205213,-0.929619,0.88842,-0.503095,0.28491,-0.041119,0.625483,-0.488303,0.010371,1.468152,-0.743476,1.241653,-0.638178,-0.515888,-0.074791,0.346461,0.421794,0.517047,0.773935,1.367608,-1.031966,-0.334525,1.536968,-0.323821,0.450701,0.505435,0.160637,-0.32525,0.495757,-0.297484,-0.142289,0.642849,0.11923,-0.767192,0.775977,-1.818604,0.34028,0.619108,-0.10211,-0.656013,1.404489,0.085657,-0.129722,0.046928,-0.912488,0.689111
182,Hellsing Ultimate,anime_777,-0.977925,0.489929,-0.300327,-0.485938,-0.001335,0.569235,0.877023,0.686093,-0.638567,0.878762,-0.282361,-0.941003,-0.366289,0.958899,-0.066143,-1.863653,-0.273562,0.720074,-0.009943,-0.781498,0.81295,0.119275,1.240807,-0.136314,0.893616,-1.496867,0.059573,1.488411,-1.818866,1.126007,-0.817627,-0.195279,-0.393367,-0.802474,0.491089,0.779248,1.121451,1.100934,0.427,-0.231998,1.573543,-0.483999,1.165659,1.262787,0.218006,0.756648,-0.061657,-0.388831,-1.079832,0.970187,0.994137,-0.865258,1.76581,-1.383978,0.287269,-0.027864,-0.168981,-1.378972,1.826456,0.546286,-0.535935,0.398803,-0.921178,1.344059
